Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Wind power generation - hourly data
2018-06-23 13:00:00,2018-06-23 14:00:00,2018-06-23 16:00:00,2018-06-23 17:00:00,956.0
2018-06-23 14:00:00,2018-06-23 15:00:00,2018-06-23 17:00:00,2018-06-23 18:00:00,929.0
2018-06-23 15:00:00,2018-06-23 16:00:00,2018-06-23 18:00:00,2018-06-23 19:00:00,902.0
2018-06-23 16:00:00,2018-06-23 17:00:00,2018-06-23 19:00:00,2018-06-23 20:00:00,739.0
2018-06-23 17:00:00,2018-06-23 18:00:00,2018-06-23 20:00:00,2018-06-23 21:00:00,586.0
2018-06-23 18:00:00,2018-06-23 19:00:00,2018-06-23 21:00:00,2018-06-23 22:00:00,598.0
2018-06-23 19:00:00,2018-06-23 20:00:00,2018-06-23 22:00:00,2018-06-23 23:00:00,656.0
2018-06-23 20:00:00,2018-06-23 21:00:00,2018-06-23 23:00:00,2018-06-24 00:00:00,671.0
2018-06-23 21:00:00,2018-06-23 22:00:00,2018-06-24 00:00:00,2018-06-24 01:00:00,593.0
2018-06-23 22:00:00,2018-06-23 23:00:00,2018-06-24 01:00:00,2018-06-24 02:00:00,515.0
2018-06-23 23:00:00,2018-06-24 00:00:00,2018-06-24 02:00:00,2018-06-24 03:00:00,412.0
2018-06-24 00:00:00,2018-06-24 01:00:00,2018-06-24 03:00:00,2018-06-24 04:00:00,354.0
2018-06-24 01:00:00,2018-06-24 02:00:00,2018-06-24 04:00:00,2018-06-24 05:00:00,256.0
2018-06-24 02:00:00,2018-06-24 03:00:00,2018-06-24 05:00:00,2018-06-24 06:00:00,212.0
2018-06-24 03:00:00,2018-06-24 04:00:00,2018-06-24 06:00:00,2018-06-24 07:00:00,147.0
2018-06-24 04:00:00,2018-06-24 05:00:00,2018-06-24 07:00:00,2018-06-24 08:00:00,81.0
2018-06-24 05:00:00,2018-06-24 06:00:00,2018-06-24 08:00:00,2018-06-24 09:00:00,73.0
2018-06-24 06:00:00,2018-06-24 07:00:00,2018-06-24 09:00:00,2018-06-24 10:00:00,91.0
2018-06-24 07:00:00,2018-06-24 08:00:00,2018-06-24 10:00:00,2018-06-24 11:00:00,113.0
2018-06-24 08:00:00,2018-06-24 09:00:00,2018-06-24 11:00:00,2018-06-24 12:00:00,144.0
2018-06-24 09:00:00,2018-06-24 10:00:00,2018-06-24 12:00:00,2018-06-24 13:00:00,176.0
2018-06-24 10:00:00,2018-06-24 11:00:00,2018-06-24 13:00:00,2018-06-24 14:00:00,206.0
2018-06-24 11:00:00,2018-06-24 12:00:00,2018-06-24 14:00:00,2018-06-24 15:00:00,205.0
2018-06-24 12:00:00,2018-06-24 13:00:00,2018-06-24 15:00:00,2018-06-24 16:00:00,179.0
2018-06-24 13:00:00,2018-06-24 14:00:00,2018-06-24 16:00:00,2018-06-24 17:00:00,173.0
2018-06-24 14:00:00,2018-06-24 15:00:00,2018-06-24 17:00:00,2018-06-24 18:00:00,158.0
2018-06-24 15:00:00,2018-06-24 16:00:00,2018-06-24 18:00:00,2018-06-24 19:00:00,147.0
2018-06-24 16:00:00,2018-06-24 17:00:00,2018-06-24 19:00:00,2018-06-24 20:00:00,151.0
2018-06-24 17:00:00,2018-06-24 18:00:00,2018-06-24 20:00:00,2018-06-24 21:00:00,159.0
2018-06-24 18:00:00,2018-06-24 19:00:00,2018-06-24 21:00:00,2018-06-24 22:00:00,188.0
2018-06-24 19:00:00,2018-06-24 20:00:00,2018-06-24 22:00:00,2018-06-24 23:00:00,246.0
2018-06-24 20:00:00,2018-06-24 21:00:00,2018-06-24 23:00:00,2018-06-25 00:00:00,347.0
2018-06-24 21:00:00,2018-06-24 22:00:00,2018-06-25 00:00:00,2018-06-25 01:00:00,426.0
2018-06-24 22:00:00,2018-06-24 23:00:00,2018-06-25 01:00:00,2018-06-25 02:00:00,393.0
2018-06-24 23:00:00,2018-06-25 00:00:00,2018-06-25 02:00:00,2018-06-25 03:00:00,399.0
2018-06-25 00:00:00,2018-06-25 01:00:00,2018-06-25 03:00:00,2018-06-25 04:00:00,417.0
2018-06-25 01:00:00,2018-06-25 02:00:00,2018-06-25 04:00:00,2018-06-25 05:00:00,383.0
2018-06-25 02:00:00,2018-06-25 03:00:00,2018-06-25 05:00:00,2018-06-25 06:00:00,312.0
2018-06-25 03:00:00,2018-06-25 04:00:00,2018-06-25 06:00:00,2018-06-25 07:00:00,238.0
2018-06-25 04:00:00,2018-06-25 05:00:00,2018-06-25 07:00:00,2018-06-25 08:00:00,194.0
2018-06-25 05:00:00,2018-06-25 06:00:00,2018-06-25 08:00:00,2018-06-25 09:00:00,137.0
2018-06-25 06:00:00,2018-06-25 07:00:00,2018-06-25 09:00:00,2018-06-25 10:00:00,89.0
2018-06-25 07:00:00,2018-06-25 08:00:00,2018-06-25 10:00:00,2018-06-25 11:00:00,67.0
2018-06-25 08:00:00,2018-06-25 09:00:00,2018-06-25 11:00:00,2018-06-25 12:00:00,73.0
2018-06-25 09:00:00,2018-06-25 10:00:00,2018-06-25 12:00:00,2018-06-25 13:00:00,91.0
2018-06-25 10:00:00,2018-06-25 11:00:00,2018-06-25 13:00:00,2018-06-25 14:00:00,132.0
2018-06-25 11:00:00,2018-06-25 12:00:00,2018-06-25 14:00:00,2018-06-25 15:00:00,170.0
2018-06-25 12:00:00,2018-06-25 13:00:00,2018-06-25 15:00:00,2018-06-25 16:00:00,202.0
2018-06-25 13:00:00,2018-06-25 14:00:00,2018-06-25 16:00:00,2018-06-25 17:00:00,226.0
2018-06-25 14:00:00,2018-06-25 15:00:00,2018-06-25 17:00:00,2018-06-25 18:00:00,173.0
2018-06-25 15:00:00,2018-06-25 16:00:00,2018-06-25 18:00:00,2018-06-25 19:00:00,126.0
2018-06-25 16:00:00,2018-06-25 17:00:00,2018-06-25 19:00:00,2018-06-25 20:00:00,115.0
2018-06-25 17:00:00,2018-06-25 18:00:00,2018-06-25 20:00:00,2018-06-25 21:00:00,125.0
2018-06-25 18:00:00,2018-06-25 19:00:00,2018-06-25 21:00:00,2018-06-25 22:00:00,170.0
2018-06-25 19:00:00,2018-06-25 20:00:00,2018-06-25 22:00:00,2018-06-25 23:00:00,246.0
2018-06-25 20:00:00,2018-06-25 21:00:00,2018-06-25 23:00:00,2018-06-26 00:00:00,311.0
2018-06-25 21:00:00,2018-06-25 22:00:00,2018-06-26 00:00:00,2018-06-26 01:00:00,434.0
2018-06-25 22:00:00,2018-06-25 23:00:00,2018-06-26 01:00:00,2018-06-26 02:00:00,548.0
2018-06-25 23:00:00,2018-06-26 00:00:00,2018-06-26 02:00:00,2018-06-26 03:00:00,669.0
2018-06-26 00:00:00,2018-06-26 01:00:00,2018-06-26 03:00:00,2018-06-26 04:00:00,701.0
2018-06-26 01:00:00,2018-06-26 02:00:00,2018-06-26 04:00:00,2018-06-26 05:00:00,724.0
2018-06-26 02:00:00,2018-06-26 03:00:00,2018-06-26 05:00:00,2018-06-26 06:00:00,714.0
2018-06-26 03:00:00,2018-06-26 04:00:00,2018-06-26 06:00:00,2018-06-26 07:00:00,549.0
2018-06-26 04:00:00,2018-06-26 05:00:00,2018-06-26 07:00:00,2018-06-26 08:00:00,413.0
2018-06-26 05:00:00,2018-06-26 06:00:00,2018-06-26 08:00:00,2018-06-26 09:00:00,281.0
2018-06-26 06:00:00,2018-06-26 07:00:00,2018-06-26 09:00:00,2018-06-26 10:00:00,199.0
2018-06-26 07:00:00,2018-06-26 08:00:00,2018-06-26 10:00:00,2018-06-26 11:00:00,163.0
2018-06-26 08:00:00,2018-06-26 09:00:00,2018-06-26 11:00:00,2018-06-26 12:00:00,199.0
2018-06-26 09:00:00,2018-06-26 10:00:00,2018-06-26 12:00:00,2018-06-26 13:00:00,262.0
2018-06-26 10:00:00,2018-06-26 11:00:00,2018-06-26 13:00:00,2018-06-26 14:00:00,305.0
2018-06-26 11:00:00,2018-06-26 12:00:00,2018-06-26 14:00:00,2018-06-26 15:00:00,313.0
2018-06-26 12:00:00,2018-06-26 13:00:00,2018-06-26 15:00:00,2018-06-26 16:00:00,331.0
2018-06-26 13:00:00,2018-06-26 14:00:00,2018-06-26 16:00:00,2018-06-26 17:00:00,363.0
2018-06-26 14:00:00,2018-06-26 15:00:00,2018-06-26 17:00:00,2018-06-26 18:00:00,382.0
2018-06-26 15:00:00,2018-06-26 16:00:00,2018-06-26 18:00:00,2018-06-26 19:00:00,398.0
2018-06-26 16:00:00,2018-06-26 17:00:00,2018-06-26 19:00:00,2018-06-26 20:00:00,422.0
2018-06-26 17:00:00,2018-06-26 18:00:00,2018-06-26 20:00:00,2018-06-26 21:00:00,469.0
2018-06-26 18:00:00,2018-06-26 19:00:00,2018-06-26 21:00:00,2018-06-26 22:00:00,577.0
2018-06-26 19:00:00,2018-06-26 20:00:00,2018-06-26 22:00:00,2018-06-26 23:00:00,763.0
2018-06-26 20:00:00,2018-06-26 21:00:00,2018-06-26 23:00:00,2018-06-27 00:00:00,976.0
2018-06-26 21:00:00,2018-06-26 22:00:00,2018-06-27 00:00:00,2018-06-27 01:00:00,1106.0
2018-06-26 22:00:00,2018-06-26 23:00:00,2018-06-27 01:00:00,2018-06-27 02:00:00,1113.0
2018-06-26 23:00:00,2018-06-27 00:00:00,2018-06-27 02:00:00,2018-06-27 03:00:00,1158.0
2018-06-27 00:00:00,2018-06-27 01:00:00,2018-06-27 03:00:00,2018-06-27 04:00:00,1191.0
2018-06-27 01:00:00,2018-06-27 02:00:00,2018-06-27 04:00:00,2018-06-27 05:00:00,1110.0
2018-06-27 02:00:00,2018-06-27 03:00:00,2018-06-27 05:00:00,2018-06-27 06:00:00,902.0
2018-06-27 03:00:00,2018-06-27 04:00:00,2018-06-27 06:00:00,2018-06-27 07:00:00,699.0
2018-06-27 04:00:00,2018-06-27 05:00:00,2018-06-27 07:00:00,2018-06-27 08:00:00,581.0
2018-06-27 05:00:00,2018-06-27 06:00:00,2018-06-27 08:00:00,2018-06-27 09:00:00,535.0
2018-06-27 06:00:00,2018-06-27 07:00:00,2018-06-27 09:00:00,2018-06-27 10:00:00,549.0
2018-06-27 07:00:00,2018-06-27 08:00:00,2018-06-27 10:00:00,2018-06-27 11:00:00,592.0
2018-06-27 08:00:00,2018-06-27 09:00:00,2018-06-27 11:00:00,2018-06-27 12:00:00,622.0
2018-06-27 09:00:00,2018-06-27 10:00:00,2018-06-27 12:00:00,2018-06-27 13:00:00,671.0
2018-06-27 10:00:00,2018-06-27 11:00:00,2018-06-27 13:00:00,2018-06-27 14:00:00,693.0
2018-06-27 11:00:00,2018-06-27 12:00:00,2018-06-27 14:00:00,2018-06-27 15:00:00,688.0
2018-06-27 12:00:00,2018-06-27 13:00:00,2018-06-27 15:00:00,2018-06-27 16:00:00,695.0
2018-06-27 13:00:00,2018-06-27 14:00:00,2018-06-27 16:00:00,2018-06-27 17:00:00,648.0
2018-06-27 14:00:00,2018-06-27 15:00:00,2018-06-27 17:00:00,2018-06-27 18:00:00,551.0
2018-06-27 15:00:00,2018-06-27 16:00:00,2018-06-27 18:00:00,2018-06-27 19:00:00,436.0
2018-06-27 16:00:00,2018-06-27 17:00:00,2018-06-27 19:00:00,2018-06-27 20:00:00,359.0
2018-06-27 17:00:00,2018-06-27 18:00:00,2018-06-27 20:00:00,2018-06-27 21:00:00,290.0
2018-06-27 18:00:00,2018-06-27 19:00:00,2018-06-27 21:00:00,2018-06-27 22:00:00,249.0
2018-06-27 19:00:00,2018-06-27 20:00:00,2018-06-27 22:00:00,2018-06-27 23:00:00,303.0
2018-06-27 20:00:00,2018-06-27 21:00:00,2018-06-27 23:00:00,2018-06-28 00:00:00,398.0
2018-06-27 21:00:00,2018-06-27 22:00:00,2018-06-28 00:00:00,2018-06-28 01:00:00,497.0
2018-06-27 22:00:00,2018-06-27 23:00:00,2018-06-28 01:00:00,2018-06-28 02:00:00,558.0
2018-06-27 23:00:00,2018-06-28 00:00:00,2018-06-28 02:00:00,2018-06-28 03:00:00,662.0
2018-06-28 00:00:00,2018-06-28 01:00:00,2018-06-28 03:00:00,2018-06-28 04:00:00,641.0
2018-06-28 01:00:00,2018-06-28 02:00:00,2018-06-28 04:00:00,2018-06-28 05:00:00,611.0
2018-06-28 02:00:00,2018-06-28 03:00:00,2018-06-28 05:00:00,2018-06-28 06:00:00,545.0
2018-06-28 03:00:00,2018-06-28 04:00:00,2018-06-28 06:00:00,2018-06-28 07:00:00,502.0
2018-06-28 04:00:00,2018-06-28 05:00:00,2018-06-28 07:00:00,2018-06-28 08:00:00,464.0
2018-06-28 05:00:00,2018-06-28 06:00:00,2018-06-28 08:00:00,2018-06-28 09:00:00,375.0
2018-06-28 06:00:00,2018-06-28 07:00:00,2018-06-28 09:00:00,2018-06-28 10:00:00,283.0
2018-06-28 07:00:00,2018-06-28 08:00:00,2018-06-28 10:00:00,2018-06-28 11:00:00,282.0
2018-06-28 08:00:00,2018-06-28 09:00:00,2018-06-28 11:00:00,2018-06-28 12:00:00,259.0
2018-06-28 09:00:00,2018-06-28 10:00:00,2018-06-28 12:00:00,2018-06-28 13:00:00,299.0
2018-06-28 10:00:00,2018-06-28 11:00:00,2018-06-28 13:00:00,2018-06-28 14:00:00,304.0
2018-06-28 11:00:00,2018-06-28 12:00:00,2018-06-28 14:00:00,2018-06-28 15:00:00,314.0
2018-06-28 12:00:00,2018-06-28 13:00:00,2018-06-28 15:00:00,2018-06-28 16:00:00,286.0
2018-06-28 13:00:00,2018-06-28 14:00:00,2018-06-28 16:00:00,2018-06-28 17:00:00,241.0
2018-06-28 14:00:00,2018-06-28 15:00:00,2018-06-28 17:00:00,2018-06-28 18:00:00,191.0
2018-06-28 15:00:00,2018-06-28 16:00:00,2018-06-28 18:00:00,2018-06-28 19:00:00,197.0
2018-06-28 16:00:00,2018-06-28 17:00:00,2018-06-28 19:00:00,2018-06-28 20:00:00,218.0
2018-06-28 17:00:00,2018-06-28 18:00:00,2018-06-28 20:00:00,2018-06-28 21:00:00,315.0
2018-06-28 18:00:00,2018-06-28 19:00:00,2018-06-28 21:00:00,2018-06-28 22:00:00,423.0
2018-06-28 19:00:00,2018-06-28 20:00:00,2018-06-28 22:00:00,2018-06-28 23:00:00,412.0
2018-06-28 20:00:00,2018-06-28 21:00:00,2018-06-28 23:00:00,2018-06-29 00:00:00,346.0
2018-06-28 21:00:00,2018-06-28 22:00:00,2018-06-29 00:00:00,2018-06-29 01:00:00,407.0
2018-06-28 22:00:00,2018-06-28 23:00:00,2018-06-29 01:00:00,2018-06-29 02:00:00,546.0
2018-06-28 23:00:00,2018-06-29 00:00:00,2018-06-29 02:00:00,2018-06-29 03:00:00,631.0
2018-06-29 00:00:00,2018-06-29 01:00:00,2018-06-29 03:00:00,2018-06-29 04:00:00,777.0
2018-06-29 01:00:00,2018-06-29 02:00:00,2018-06-29 04:00:00,2018-06-29 05:00:00,1010.0
2018-06-29 02:00:00,2018-06-29 03:00:00,2018-06-29 05:00:00,2018-06-29 06:00:00,1127.0
2018-06-29 03:00:00,2018-06-29 04:00:00,2018-06-29 06:00:00,2018-06-29 07:00:00,1240.0
2018-06-29 04:00:00,2018-06-29 05:00:00,2018-06-29 07:00:00,2018-06-29 08:00:00,1307.0
2018-06-29 05:00:00,2018-06-29 06:00:00,2018-06-29 08:00:00,2018-06-29 09:00:00,1410.0
2018-06-29 06:00:00,2018-06-29 07:00:00,2018-06-29 09:00:00,2018-06-29 10:00:00,1548.0
2018-06-29 07:00:00,2018-06-29 08:00:00,2018-06-29 10:00:00,2018-06-29 11:00:00,1625.0
2018-06-29 08:00:00,2018-06-29 09:00:00,2018-06-29 11:00:00,2018-06-29 12:00:00,1665.0
2018-06-29 09:00:00,2018-06-29 10:00:00,2018-06-29 12:00:00,2018-06-29 13:00:00,1681.0
2018-06-29 10:00:00,2018-06-29 11:00:00,2018-06-29 13:00:00,2018-06-29 14:00:00,1711.0
2018-06-29 11:00:00,2018-06-29 12:00:00,2018-06-29 14:00:00,2018-06-29 15:00:00,1718.0
2018-06-29 12:00:00,2018-06-29 13:00:00,2018-06-29 15:00:00,2018-06-29 16:00:00,1671.0
2018-06-29 13:00:00,2018-06-29 14:00:00,2018-06-29 16:00:00,2018-06-29 17:00:00,1660.0
2018-06-29 14:00:00,2018-06-29 15:00:00,2018-06-29 17:00:00,2018-06-29 18:00:00,1603.0
2018-06-29 15:00:00,2018-06-29 16:00:00,2018-06-29 18:00:00,2018-06-29 19:00:00,1606.0
2018-06-29 16:00:00,2018-06-29 17:00:00,2018-06-29 19:00:00,2018-06-29 20:00:00,1569.0
2018-06-29 17:00:00,2018-06-29 18:00:00,2018-06-29 20:00:00,2018-06-29 21:00:00,1468.0
2018-06-29 18:00:00,2018-06-29 19:00:00,2018-06-29 21:00:00,2018-06-29 22:00:00,1338.0
2018-06-29 19:00:00,2018-06-29 20:00:00,2018-06-29 22:00:00,2018-06-29 23:00:00,1291.0
2018-06-29 20:00:00,2018-06-29 21:00:00,2018-06-29 23:00:00,2018-06-30 00:00:00,1387.0
2018-06-29 21:00:00,2018-06-29 22:00:00,2018-06-30 00:00:00,2018-06-30 01:00:00,1556.0
2018-06-29 22:00:00,2018-06-29 23:00:00,2018-06-30 01:00:00,2018-06-30 02:00:00,1624.0
2018-06-29 23:00:00,2018-06-30 00:00:00,2018-06-30 02:00:00,2018-06-30 03:00:00,1608.0
2018-06-30 00:00:00,2018-06-30 01:00:00,2018-06-30 03:00:00,2018-06-30 04:00:00,1615.0
2018-06-30 01:00:00,2018-06-30 02:00:00,2018-06-30 04:00:00,2018-06-30 05:00:00,1523.0
2018-06-30 02:00:00,2018-06-30 03:00:00,2018-06-30 05:00:00,2018-06-30 06:00:00,1320.0
2018-06-30 03:00:00,2018-06-30 04:00:00,2018-06-30 06:00:00,2018-06-30 07:00:00,1137.0
2018-06-30 04:00:00,2018-06-30 05:00:00,2018-06-30 07:00:00,2018-06-30 08:00:00,1113.0
2018-06-30 05:00:00,2018-06-30 06:00:00,2018-06-30 08:00:00,2018-06-30 09:00:00,1112.0
2018-06-30 06:00:00,2018-06-30 07:00:00,2018-06-30 09:00:00,2018-06-30 10:00:00,1162.0
2018-06-30 07:00:00,2018-06-30 08:00:00,2018-06-30 10:00:00,2018-06-30 11:00:00,1246.0
2018-06-30 08:00:00,2018-06-30 09:00:00,2018-06-30 11:00:00,2018-06-30 12:00:00,1245.0
2018-06-30 09:00:00,2018-06-30 10:00:00,2018-06-30 12:00:00,2018-06-30 13:00:00,1196.0
2018-06-30 10:00:00,2018-06-30 11:00:00,2018-06-30 13:00:00,2018-06-30 14:00:00,1123.0
2018-06-30 11:00:00,2018-06-30 12:00:00,2018-06-30 14:00:00,2018-06-30 15:00:00,1137.0
2018-06-30 12:00:00,2018-06-30 13:00:00,2018-06-30 15:00:00,2018-06-30 16:00:00,1123.0
2018-06-30 13:00:00,2018-06-30 14:00:00,2018-06-30 16:00:00,2018-06-30 17:00:00,1079.0
2018-06-30 14:00:00,2018-06-30 15:00:00,2018-06-30 17:00:00,2018-06-30 18:00:00,972.0
2018-06-30 15:00:00,2018-06-30 16:00:00,2018-06-30 18:00:00,2018-06-30 19:00:00,823.0
2018-06-30 16:00:00,2018-06-30 17:00:00,2018-06-30 19:00:00,2018-06-30 20:00:00,686.0
2018-06-30 17:00:00,2018-06-30 18:00:00,2018-06-30 20:00:00,2018-06-30 21:00:00,554.0
2018-06-30 18:00:00,2018-06-30 19:00:00,2018-06-30 21:00:00,2018-06-30 22:00:00,432.0
2018-06-30 19:00:00,2018-06-30 20:00:00,2018-06-30 22:00:00,2018-06-30 23:00:00,402.0
2018-06-30 20:00:00,2018-06-30 21:00:00,2018-06-30 23:00:00,2018-07-01 00:00:00,473.0
2018-06-30 21:00:00,2018-06-30 22:00:00,2018-07-01 00:00:00,2018-07-01 01:00:00,578.0
2018-06-30 22:00:00,2018-06-30 23:00:00,2018-07-01 01:00:00,2018-07-01 02:00:00,643.0
2018-06-30 23:00:00,2018-07-01 00:00:00,2018-07-01 02:00:00,2018-07-01 03:00:00,629.0
2018-07-01 00:00:00,2018-07-01 01:00:00,2018-07-01 03:00:00,2018-07-01 04:00:00,612.0
2018-07-01 01:00:00,2018-07-01 02:00:00,2018-07-01 04:00:00,2018-07-01 05:00:00,588.0
2018-07-01 02:00:00,2018-07-01 03:00:00,2018-07-01 05:00:00,2018-07-01 06:00:00,503.0
2018-07-01 03:00:00,2018-07-01 04:00:00,2018-07-01 06:00:00,2018-07-01 07:00:00,343.0
2018-07-01 04:00:00,2018-07-01 05:00:00,2018-07-01 07:00:00,2018-07-01 08:00:00,186.0
2018-07-01 05:00:00,2018-07-01 06:00:00,2018-07-01 08:00:00,2018-07-01 09:00:00,177.0
2018-07-01 06:00:00,2018-07-01 07:00:00,2018-07-01 09:00:00,2018-07-01 10:00:00,270.0
2018-07-01 07:00:00,2018-07-01 08:00:00,2018-07-01 10:00:00,2018-07-01 11:00:00,394.0
2018-07-01 08:00:00,2018-07-01 09:00:00,2018-07-01 11:00:00,2018-07-01 12:00:00,450.0
2018-07-01 09:00:00,2018-07-01 10:00:00,2018-07-01 12:00:00,2018-07-01 13:00:00,488.0
2018-07-01 10:00:00,2018-07-01 11:00:00,2018-07-01 13:00:00,2018-07-01 14:00:00,532.0
2018-07-01 11:00:00,2018-07-01 12:00:00,2018-07-01 14:00:00,2018-07-01 15:00:00,575.0
2018-07-01 12:00:00,2018-07-01 13:00:00,2018-07-01 15:00:00,2018-07-01 16:00:00,581.0
2018-07-01 13:00:00,2018-07-01 14:00:00,2018-07-01 16:00:00,2018-07-01 17:00:00,583.0
2018-07-01 14:00:00,2018-07-01 15:00:00,2018-07-01 17:00:00,2018-07-01 18:00:00,572.0
2018-07-01 15:00:00,2018-07-01 16:00:00,2018-07-01 18:00:00,2018-07-01 19:00:00,540.0
2018-07-01 16:00:00,2018-07-01 17:00:00,2018-07-01 19:00:00,2018-07-01 20:00:00,511.0
2018-07-01 17:00:00,2018-07-01 18:00:00,2018-07-01 20:00:00,2018-07-01 21:00:00,473.0
2018-07-01 18:00:00,2018-07-01 19:00:00,2018-07-01 21:00:00,2018-07-01 22:00:00,448.0
2018-07-01 19:00:00,2018-07-01 20:00:00,2018-07-01 22:00:00,2018-07-01 23:00:00,526.0
2018-07-01 20:00:00,2018-07-01 21:00:00,2018-07-01 23:00:00,2018-07-02 00:00:00,678.0
2018-07-01 21:00:00,2018-07-01 22:00:00,2018-07-02 00:00:00,2018-07-02 01:00:00,729.0
2018-07-01 22:00:00,2018-07-01 23:00:00,2018-07-02 01:00:00,2018-07-02 02:00:00,795.0
2018-07-01 23:00:00,2018-07-02 00:00:00,2018-07-02 02:00:00,2018-07-02 03:00:00,884.0
2018-07-02 00:00:00,2018-07-02 01:00:00,2018-07-02 03:00:00,2018-07-02 04:00:00,906.0
2018-07-02 01:00:00,2018-07-02 02:00:00,2018-07-02 04:00:00,2018-07-02 05:00:00,891.0
2018-07-02 02:00:00,2018-07-02 03:00:00,2018-07-02 05:00:00,2018-07-02 06:00:00,753.0
2018-07-02 03:00:00,2018-07-02 04:00:00,2018-07-02 06:00:00,2018-07-02 07:00:00,501.0
2018-07-02 04:00:00,2018-07-02 05:00:00,2018-07-02 07:00:00,2018-07-02 08:00:00,332.0
2018-07-02 05:00:00,2018-07-02 06:00:00,2018-07-02 08:00:00,2018-07-02 09:00:00,351.0
2018-07-02 06:00:00,2018-07-02 07:00:00,2018-07-02 09:00:00,2018-07-02 10:00:00,391.0
2018-07-02 07:00:00,2018-07-02 08:00:00,2018-07-02 10:00:00,2018-07-02 11:00:00,451.0
2018-07-02 08:00:00,2018-07-02 09:00:00,2018-07-02 11:00:00,2018-07-02 12:00:00,521.0
2018-07-02 09:00:00,2018-07-02 10:00:00,2018-07-02 12:00:00,2018-07-02 13:00:00,574.0
2018-07-02 10:00:00,2018-07-02 11:00:00,2018-07-02 13:00:00,2018-07-02 14:00:00,563.0
2018-07-02 11:00:00,2018-07-02 12:00:00,2018-07-02 14:00:00,2018-07-02 15:00:00,564.0
2018-07-02 12:00:00,2018-07-02 13:00:00,2018-07-02 15:00:00,2018-07-02 16:00:00,555.0
2018-07-02 13:00:00,2018-07-02 14:00:00,2018-07-02 16:00:00,2018-07-02 17:00:00,542.0
2018-07-02 14:00:00,2018-07-02 15:00:00,2018-07-02 17:00:00,2018-07-02 18:00:00,479.0
2018-07-02 15:00:00,2018-07-02 16:00:00,2018-07-02 18:00:00,2018-07-02 19:00:00,434.0
2018-07-02 16:00:00,2018-07-02 17:00:00,2018-07-02 19:00:00,2018-07-02 20:00:00,403.0
2018-07-02 17:00:00,2018-07-02 18:00:00,2018-07-02 20:00:00,2018-07-02 21:00:00,348.0
2018-07-02 18:00:00,2018-07-02 19:00:00,2018-07-02 21:00:00,2018-07-02 22:00:00,298.0
2018-07-02 19:00:00,2018-07-02 20:00:00,2018-07-02 22:00:00,2018-07-02 23:00:00,329.0
2018-07-02 20:00:00,2018-07-02 21:00:00,2018-07-02 23:00:00,2018-07-03 00:00:00,437.0
2018-07-02 21:00:00,2018-07-02 22:00:00,2018-07-03 00:00:00,2018-07-03 01:00:00,534.0
2018-07-02 22:00:00,2018-07-02 23:00:00,2018-07-03 01:00:00,2018-07-03 02:00:00,573.0
2018-07-02 23:00:00,2018-07-03 00:00:00,2018-07-03 02:00:00,2018-07-03 03:00:00,580.0
2018-07-03 00:00:00,2018-07-03 01:00:00,2018-07-03 03:00:00,2018-07-03 04:00:00,502.0
2018-07-03 01:00:00,2018-07-03 02:00:00,2018-07-03 04:00:00,2018-07-03 05:00:00,430.0
2018-07-03 02:00:00,2018-07-03 03:00:00,2018-07-03 05:00:00,2018-07-03 06:00:00,366.0
2018-07-03 03:00:00,2018-07-03 04:00:00,2018-07-03 06:00:00,2018-07-03 07:00:00,250.0
2018-07-03 04:00:00,2018-07-03 05:00:00,2018-07-03 07:00:00,2018-07-03 08:00:00,145.0
2018-07-03 05:00:00,2018-07-03 06:00:00,2018-07-03 08:00:00,2018-07-03 09:00:00,99.0
2018-07-03 06:00:00,2018-07-03 07:00:00,2018-07-03 09:00:00,2018-07-03 10:00:00,93.0
2018-07-03 07:00:00,2018-07-03 08:00:00,2018-07-03 10:00:00,2018-07-03 11:00:00,112.0
2018-07-03 08:00:00,2018-07-03 09:00:00,2018-07-03 11:00:00,2018-07-03 12:00:00,130.0
2018-07-03 09:00:00,2018-07-03 10:00:00,2018-07-03 12:00:00,2018-07-03 13:00:00,186.0
2018-07-03 10:00:00,2018-07-03 11:00:00,2018-07-03 13:00:00,2018-07-03 14:00:00,208.0
2018-07-03 11:00:00,2018-07-03 12:00:00,2018-07-03 14:00:00,2018-07-03 15:00:00,191.0
2018-07-03 12:00:00,2018-07-03 13:00:00,2018-07-03 15:00:00,2018-07-03 16:00:00,191.0
2018-07-03 13:00:00,2018-07-03 14:00:00,2018-07-03 16:00:00,2018-07-03 17:00:00,214.0
2018-07-03 14:00:00,2018-07-03 15:00:00,2018-07-03 17:00:00,2018-07-03 18:00:00,189.0
2018-07-03 15:00:00,2018-07-03 16:00:00,2018-07-03 18:00:00,2018-07-03 19:00:00,104.0
2018-07-03 16:00:00,2018-07-03 17:00:00,2018-07-03 19:00:00,2018-07-03 20:00:00,79.0
2018-07-03 17:00:00,2018-07-03 18:00:00,2018-07-03 20:00:00,2018-07-03 21:00:00,70.0
2018-07-03 18:00:00,2018-07-03 19:00:00,2018-07-03 21:00:00,2018-07-03 22:00:00,49.0
2018-07-03 19:00:00,2018-07-03 20:00:00,2018-07-03 22:00:00,2018-07-03 23:00:00,59.0
2018-07-03 20:00:00,2018-07-03 21:00:00,2018-07-03 23:00:00,2018-07-04 00:00:00,77.0
