Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Down-regulation price in the Balancing energy market
2018-10-01 05:00:00,2018-10-01 06:00:00,2018-10-01 08:00:00,2018-10-01 09:00:00,48.71
2018-10-01 06:00:00,2018-10-01 07:00:00,2018-10-01 09:00:00,2018-10-01 10:00:00,51.2
2018-10-01 07:00:00,2018-10-01 08:00:00,2018-10-01 10:00:00,2018-10-01 11:00:00,48.0
2018-10-01 08:00:00,2018-10-01 09:00:00,2018-10-01 11:00:00,2018-10-01 12:00:00,47.46
2018-10-01 09:00:00,2018-10-01 10:00:00,2018-10-01 12:00:00,2018-10-01 13:00:00,42.3
2018-10-01 10:00:00,2018-10-01 11:00:00,2018-10-01 13:00:00,2018-10-01 14:00:00,37.5
2018-10-01 11:00:00,2018-10-01 12:00:00,2018-10-01 14:00:00,2018-10-01 15:00:00,35.86
2018-10-01 12:00:00,2018-10-01 13:00:00,2018-10-01 15:00:00,2018-10-01 16:00:00,35.86
2018-10-01 13:00:00,2018-10-01 14:00:00,2018-10-01 16:00:00,2018-10-01 17:00:00,42.1
2018-10-01 14:00:00,2018-10-01 15:00:00,2018-10-01 17:00:00,2018-10-01 18:00:00,42.18
2018-10-01 15:00:00,2018-10-01 16:00:00,2018-10-01 18:00:00,2018-10-01 19:00:00,42.18
2018-10-01 16:00:00,2018-10-01 17:00:00,2018-10-01 19:00:00,2018-10-01 20:00:00,45.0
2018-10-01 17:00:00,2018-10-01 18:00:00,2018-10-01 20:00:00,2018-10-01 21:00:00,53.3
2018-10-01 18:00:00,2018-10-01 19:00:00,2018-10-01 21:00:00,2018-10-01 22:00:00,47.01
2018-10-01 19:00:00,2018-10-01 20:00:00,2018-10-01 22:00:00,2018-10-01 23:00:00,46.66
2018-10-01 20:00:00,2018-10-01 21:00:00,2018-10-01 23:00:00,2018-10-02 00:00:00,44.93
2018-10-01 21:00:00,2018-10-01 22:00:00,2018-10-02 00:00:00,2018-10-02 01:00:00,42.5
2018-10-01 22:00:00,2018-10-01 23:00:00,2018-10-02 01:00:00,2018-10-02 02:00:00,45.1
2018-10-01 23:00:00,2018-10-02 00:00:00,2018-10-02 02:00:00,2018-10-02 03:00:00,44.1
2018-10-02 00:00:00,2018-10-02 01:00:00,2018-10-02 03:00:00,2018-10-02 04:00:00,44.06
2018-10-02 01:00:00,2018-10-02 02:00:00,2018-10-02 04:00:00,2018-10-02 05:00:00,43.77
2018-10-02 02:00:00,2018-10-02 03:00:00,2018-10-02 05:00:00,2018-10-02 06:00:00,44.29
2018-10-02 03:00:00,2018-10-02 04:00:00,2018-10-02 06:00:00,2018-10-02 07:00:00,48.13
2018-10-02 04:00:00,2018-10-02 05:00:00,2018-10-02 07:00:00,2018-10-02 08:00:00,57.7
2018-10-02 05:00:00,2018-10-02 06:00:00,2018-10-02 08:00:00,2018-10-02 09:00:00,68.21
2018-10-02 06:00:00,2018-10-02 07:00:00,2018-10-02 09:00:00,2018-10-02 10:00:00,70.36
2018-10-02 07:00:00,2018-10-02 08:00:00,2018-10-02 10:00:00,2018-10-02 11:00:00,55.56
2018-10-02 08:00:00,2018-10-02 09:00:00,2018-10-02 11:00:00,2018-10-02 12:00:00,55.95
2018-10-02 09:00:00,2018-10-02 10:00:00,2018-10-02 12:00:00,2018-10-02 13:00:00,55.94
2018-10-02 10:00:00,2018-10-02 11:00:00,2018-10-02 13:00:00,2018-10-02 14:00:00,53.51
2018-10-02 11:00:00,2018-10-02 12:00:00,2018-10-02 14:00:00,2018-10-02 15:00:00,52.89
2018-10-02 12:00:00,2018-10-02 13:00:00,2018-10-02 15:00:00,2018-10-02 16:00:00,51.95
2018-10-02 13:00:00,2018-10-02 14:00:00,2018-10-02 16:00:00,2018-10-02 17:00:00,51.95
2018-10-02 14:00:00,2018-10-02 15:00:00,2018-10-02 17:00:00,2018-10-02 18:00:00,51.93
2018-10-02 15:00:00,2018-10-02 16:00:00,2018-10-02 18:00:00,2018-10-02 19:00:00,51.95
2018-10-02 16:00:00,2018-10-02 17:00:00,2018-10-02 19:00:00,2018-10-02 20:00:00,58.14
2018-10-02 17:00:00,2018-10-02 18:00:00,2018-10-02 20:00:00,2018-10-02 21:00:00,58.88
2018-10-02 18:00:00,2018-10-02 19:00:00,2018-10-02 21:00:00,2018-10-02 22:00:00,46.26
2018-10-02 19:00:00,2018-10-02 20:00:00,2018-10-02 22:00:00,2018-10-02 23:00:00,44.85
2018-10-02 20:00:00,2018-10-02 21:00:00,2018-10-02 23:00:00,2018-10-03 00:00:00,42.69
2018-10-02 21:00:00,2018-10-02 22:00:00,2018-10-03 00:00:00,2018-10-03 01:00:00,38.63
2018-10-02 22:00:00,2018-10-02 23:00:00,2018-10-03 01:00:00,2018-10-03 02:00:00,40.69
2018-10-02 23:00:00,2018-10-03 00:00:00,2018-10-03 02:00:00,2018-10-03 03:00:00,38.07
2018-10-03 00:00:00,2018-10-03 01:00:00,2018-10-03 03:00:00,2018-10-03 04:00:00,36.42
2018-10-03 01:00:00,2018-10-03 02:00:00,2018-10-03 04:00:00,2018-10-03 05:00:00,39.14
2018-10-03 02:00:00,2018-10-03 03:00:00,2018-10-03 05:00:00,2018-10-03 06:00:00,39.65
2018-10-03 03:00:00,2018-10-03 04:00:00,2018-10-03 06:00:00,2018-10-03 07:00:00,41.34
2018-10-03 04:00:00,2018-10-03 05:00:00,2018-10-03 07:00:00,2018-10-03 08:00:00,51.92
2018-10-03 05:00:00,2018-10-03 06:00:00,2018-10-03 08:00:00,2018-10-03 09:00:00,53.86
2018-10-03 06:00:00,2018-10-03 07:00:00,2018-10-03 09:00:00,2018-10-03 10:00:00,57.99
2018-10-03 07:00:00,2018-10-03 08:00:00,2018-10-03 10:00:00,2018-10-03 11:00:00,61.06
2018-10-03 08:00:00,2018-10-03 09:00:00,2018-10-03 11:00:00,2018-10-03 12:00:00,61.21
2018-10-03 09:00:00,2018-10-03 10:00:00,2018-10-03 12:00:00,2018-10-03 13:00:00,63.08
2018-10-03 10:00:00,2018-10-03 11:00:00,2018-10-03 13:00:00,2018-10-03 14:00:00,61.09
2018-10-03 11:00:00,2018-10-03 12:00:00,2018-10-03 14:00:00,2018-10-03 15:00:00,53.87
2018-10-03 12:00:00,2018-10-03 13:00:00,2018-10-03 15:00:00,2018-10-03 16:00:00,52.96
2018-10-03 13:00:00,2018-10-03 14:00:00,2018-10-03 16:00:00,2018-10-03 17:00:00,51.95
2018-10-03 14:00:00,2018-10-03 15:00:00,2018-10-03 17:00:00,2018-10-03 18:00:00,52.1
2018-10-03 15:00:00,2018-10-03 16:00:00,2018-10-03 18:00:00,2018-10-03 19:00:00,51.97
2018-10-03 16:00:00,2018-10-03 17:00:00,2018-10-03 19:00:00,2018-10-03 20:00:00,58.37
2018-10-03 17:00:00,2018-10-03 18:00:00,2018-10-03 20:00:00,2018-10-03 21:00:00,58.0
2018-10-03 18:00:00,2018-10-03 19:00:00,2018-10-03 21:00:00,2018-10-03 22:00:00,51.95
2018-10-03 19:00:00,2018-10-03 20:00:00,2018-10-03 22:00:00,2018-10-03 23:00:00,47.75
2018-10-03 20:00:00,2018-10-03 21:00:00,2018-10-03 23:00:00,2018-10-04 00:00:00,46.1
2018-10-03 21:00:00,2018-10-03 22:00:00,2018-10-04 00:00:00,2018-10-04 01:00:00,44.16
2018-10-03 22:00:00,2018-10-03 23:00:00,2018-10-04 01:00:00,2018-10-04 02:00:00,46.25
2018-10-03 23:00:00,2018-10-04 00:00:00,2018-10-04 02:00:00,2018-10-04 03:00:00,44.99
2018-10-04 00:00:00,2018-10-04 01:00:00,2018-10-04 03:00:00,2018-10-04 04:00:00,44.51
2018-10-04 01:00:00,2018-10-04 02:00:00,2018-10-04 04:00:00,2018-10-04 05:00:00,45.74
2018-10-04 02:00:00,2018-10-04 03:00:00,2018-10-04 05:00:00,2018-10-04 06:00:00,46.01
2018-10-04 03:00:00,2018-10-04 04:00:00,2018-10-04 06:00:00,2018-10-04 07:00:00,49.66
2018-10-04 04:00:00,2018-10-04 05:00:00,2018-10-04 07:00:00,2018-10-04 08:00:00,61.71
2018-10-04 05:00:00,2018-10-04 06:00:00,2018-10-04 08:00:00,2018-10-04 09:00:00,73.8
2018-10-04 06:00:00,2018-10-04 07:00:00,2018-10-04 09:00:00,2018-10-04 10:00:00,81.0
2018-10-04 07:00:00,2018-10-04 08:00:00,2018-10-04 10:00:00,2018-10-04 11:00:00,81.58
2018-10-04 08:00:00,2018-10-04 09:00:00,2018-10-04 11:00:00,2018-10-04 12:00:00,78.96
2018-10-04 09:00:00,2018-10-04 10:00:00,2018-10-04 12:00:00,2018-10-04 13:00:00,75.34
2018-10-04 10:00:00,2018-10-04 11:00:00,2018-10-04 13:00:00,2018-10-04 14:00:00,63.05
2018-10-04 11:00:00,2018-10-04 12:00:00,2018-10-04 14:00:00,2018-10-04 15:00:00,55.93
2018-10-04 12:00:00,2018-10-04 13:00:00,2018-10-04 15:00:00,2018-10-04 16:00:00,54.4
2018-10-04 13:00:00,2018-10-04 14:00:00,2018-10-04 16:00:00,2018-10-04 17:00:00,57.61
2018-10-04 14:00:00,2018-10-04 15:00:00,2018-10-04 17:00:00,2018-10-04 18:00:00,62.82
2018-10-04 15:00:00,2018-10-04 16:00:00,2018-10-04 18:00:00,2018-10-04 19:00:00,60.46
2018-10-04 16:00:00,2018-10-04 17:00:00,2018-10-04 19:00:00,2018-10-04 20:00:00,73.01
2018-10-04 17:00:00,2018-10-04 18:00:00,2018-10-04 20:00:00,2018-10-04 21:00:00,68.57
2018-10-04 18:00:00,2018-10-04 19:00:00,2018-10-04 21:00:00,2018-10-04 22:00:00,50.85
2018-10-04 19:00:00,2018-10-04 20:00:00,2018-10-04 22:00:00,2018-10-04 23:00:00,42.0
2018-10-04 20:00:00,2018-10-04 21:00:00,2018-10-04 23:00:00,2018-10-05 00:00:00,40.3
2018-10-04 21:00:00,2018-10-04 22:00:00,2018-10-05 00:00:00,2018-10-05 01:00:00,39.17
2018-10-04 22:00:00,2018-10-04 23:00:00,2018-10-05 01:00:00,2018-10-05 02:00:00,37.02
2018-10-04 23:00:00,2018-10-05 00:00:00,2018-10-05 02:00:00,2018-10-05 03:00:00,31.2
2018-10-05 00:00:00,2018-10-05 01:00:00,2018-10-05 03:00:00,2018-10-05 04:00:00,22.21
2018-10-05 01:00:00,2018-10-05 02:00:00,2018-10-05 04:00:00,2018-10-05 05:00:00,22.21
2018-10-05 02:00:00,2018-10-05 03:00:00,2018-10-05 05:00:00,2018-10-05 06:00:00,22.21
2018-10-05 03:00:00,2018-10-05 04:00:00,2018-10-05 06:00:00,2018-10-05 07:00:00,34.37
2018-10-05 04:00:00,2018-10-05 05:00:00,2018-10-05 07:00:00,2018-10-05 08:00:00,40.19
2018-10-05 05:00:00,2018-10-05 06:00:00,2018-10-05 08:00:00,2018-10-05 09:00:00,42.36
2018-10-05 06:00:00,2018-10-05 07:00:00,2018-10-05 09:00:00,2018-10-05 10:00:00,40.19
2018-10-05 07:00:00,2018-10-05 08:00:00,2018-10-05 10:00:00,2018-10-05 11:00:00,40.19
2018-10-05 08:00:00,2018-10-05 09:00:00,2018-10-05 11:00:00,2018-10-05 12:00:00,45.0
2018-10-05 09:00:00,2018-10-05 10:00:00,2018-10-05 12:00:00,2018-10-05 13:00:00,45.0
2018-10-05 10:00:00,2018-10-05 11:00:00,2018-10-05 13:00:00,2018-10-05 14:00:00,51.95
2018-10-05 11:00:00,2018-10-05 12:00:00,2018-10-05 14:00:00,2018-10-05 15:00:00,44.0
2018-10-05 12:00:00,2018-10-05 13:00:00,2018-10-05 15:00:00,2018-10-05 16:00:00,39.4
2018-10-05 13:00:00,2018-10-05 14:00:00,2018-10-05 16:00:00,2018-10-05 17:00:00,39.5
2018-10-05 14:00:00,2018-10-05 15:00:00,2018-10-05 17:00:00,2018-10-05 18:00:00,40.72
2018-10-05 15:00:00,2018-10-05 16:00:00,2018-10-05 18:00:00,2018-10-05 19:00:00,50.22
2018-10-05 16:00:00,2018-10-05 17:00:00,2018-10-05 19:00:00,2018-10-05 20:00:00,53.81
2018-10-05 17:00:00,2018-10-05 18:00:00,2018-10-05 20:00:00,2018-10-05 21:00:00,45.48
2018-10-05 18:00:00,2018-10-05 19:00:00,2018-10-05 21:00:00,2018-10-05 22:00:00,37.55
2018-10-05 19:00:00,2018-10-05 20:00:00,2018-10-05 22:00:00,2018-10-05 23:00:00,37.55
2018-10-05 20:00:00,2018-10-05 21:00:00,2018-10-05 23:00:00,2018-10-06 00:00:00,37.55
2018-10-05 21:00:00,2018-10-05 22:00:00,2018-10-06 00:00:00,2018-10-06 01:00:00,34.37
2018-10-05 22:00:00,2018-10-05 23:00:00,2018-10-06 01:00:00,2018-10-06 02:00:00,35.2
2018-10-05 23:00:00,2018-10-06 00:00:00,2018-10-06 02:00:00,2018-10-06 03:00:00,31.53
2018-10-06 00:00:00,2018-10-06 01:00:00,2018-10-06 03:00:00,2018-10-06 04:00:00,32.58
2018-10-06 01:00:00,2018-10-06 02:00:00,2018-10-06 04:00:00,2018-10-06 05:00:00,36.78
2018-10-06 02:00:00,2018-10-06 03:00:00,2018-10-06 05:00:00,2018-10-06 06:00:00,37.6
2018-10-06 03:00:00,2018-10-06 04:00:00,2018-10-06 06:00:00,2018-10-06 07:00:00,37.31
2018-10-06 04:00:00,2018-10-06 05:00:00,2018-10-06 07:00:00,2018-10-06 08:00:00,43.0
2018-10-06 05:00:00,2018-10-06 06:00:00,2018-10-06 08:00:00,2018-10-06 09:00:00,43.4
2018-10-06 06:00:00,2018-10-06 07:00:00,2018-10-06 09:00:00,2018-10-06 10:00:00,47.21
2018-10-06 07:00:00,2018-10-06 08:00:00,2018-10-06 10:00:00,2018-10-06 11:00:00,47.86
2018-10-06 08:00:00,2018-10-06 09:00:00,2018-10-06 11:00:00,2018-10-06 12:00:00,48.05
2018-10-06 09:00:00,2018-10-06 10:00:00,2018-10-06 12:00:00,2018-10-06 13:00:00,48.01
2018-10-06 10:00:00,2018-10-06 11:00:00,2018-10-06 13:00:00,2018-10-06 14:00:00,48.04
2018-10-06 11:00:00,2018-10-06 12:00:00,2018-10-06 14:00:00,2018-10-06 15:00:00,48.25
2018-10-06 12:00:00,2018-10-06 13:00:00,2018-10-06 15:00:00,2018-10-06 16:00:00,48.43
2018-10-06 13:00:00,2018-10-06 14:00:00,2018-10-06 16:00:00,2018-10-06 17:00:00,48.18
2018-10-06 14:00:00,2018-10-06 15:00:00,2018-10-06 17:00:00,2018-10-06 18:00:00,48.36
2018-10-06 15:00:00,2018-10-06 16:00:00,2018-10-06 18:00:00,2018-10-06 19:00:00,48.98
2018-10-06 16:00:00,2018-10-06 17:00:00,2018-10-06 19:00:00,2018-10-06 20:00:00,50.22
2018-10-06 17:00:00,2018-10-06 18:00:00,2018-10-06 20:00:00,2018-10-06 21:00:00,49.81
2018-10-06 18:00:00,2018-10-06 19:00:00,2018-10-06 21:00:00,2018-10-06 22:00:00,48.21
2018-10-06 19:00:00,2018-10-06 20:00:00,2018-10-06 22:00:00,2018-10-06 23:00:00,47.92
2018-10-06 20:00:00,2018-10-06 21:00:00,2018-10-06 23:00:00,2018-10-07 00:00:00,47.13
2018-10-06 21:00:00,2018-10-06 22:00:00,2018-10-07 00:00:00,2018-10-07 01:00:00,45.34
2018-10-06 22:00:00,2018-10-06 23:00:00,2018-10-07 01:00:00,2018-10-07 02:00:00,46.95
2018-10-06 23:00:00,2018-10-07 00:00:00,2018-10-07 02:00:00,2018-10-07 03:00:00,45.5
2018-10-07 00:00:00,2018-10-07 01:00:00,2018-10-07 03:00:00,2018-10-07 04:00:00,44.65
2018-10-07 01:00:00,2018-10-07 02:00:00,2018-10-07 04:00:00,2018-10-07 05:00:00,43.02
2018-10-07 02:00:00,2018-10-07 03:00:00,2018-10-07 05:00:00,2018-10-07 06:00:00,42.5
2018-10-07 03:00:00,2018-10-07 04:00:00,2018-10-07 06:00:00,2018-10-07 07:00:00,43.8
2018-10-07 04:00:00,2018-10-07 05:00:00,2018-10-07 07:00:00,2018-10-07 08:00:00,44.6
2018-10-07 05:00:00,2018-10-07 06:00:00,2018-10-07 08:00:00,2018-10-07 09:00:00,46.56
2018-10-07 06:00:00,2018-10-07 07:00:00,2018-10-07 09:00:00,2018-10-07 10:00:00,49.49
2018-10-07 07:00:00,2018-10-07 08:00:00,2018-10-07 10:00:00,2018-10-07 11:00:00,51.95
2018-10-07 08:00:00,2018-10-07 09:00:00,2018-10-07 11:00:00,2018-10-07 12:00:00,53.77
2018-10-07 09:00:00,2018-10-07 10:00:00,2018-10-07 12:00:00,2018-10-07 13:00:00,53.71
2018-10-07 10:00:00,2018-10-07 11:00:00,2018-10-07 13:00:00,2018-10-07 14:00:00,46.8
2018-10-07 11:00:00,2018-10-07 12:00:00,2018-10-07 14:00:00,2018-10-07 15:00:00,43.68
2018-10-07 12:00:00,2018-10-07 13:00:00,2018-10-07 15:00:00,2018-10-07 16:00:00,43.9
2018-10-07 13:00:00,2018-10-07 14:00:00,2018-10-07 16:00:00,2018-10-07 17:00:00,44.2
2018-10-07 14:00:00,2018-10-07 15:00:00,2018-10-07 17:00:00,2018-10-07 18:00:00,50.21
2018-10-07 15:00:00,2018-10-07 16:00:00,2018-10-07 18:00:00,2018-10-07 19:00:00,52.07
2018-10-07 16:00:00,2018-10-07 17:00:00,2018-10-07 19:00:00,2018-10-07 20:00:00,56.95
2018-10-07 17:00:00,2018-10-07 18:00:00,2018-10-07 20:00:00,2018-10-07 21:00:00,57.55
2018-10-07 18:00:00,2018-10-07 19:00:00,2018-10-07 21:00:00,2018-10-07 22:00:00,53.66
2018-10-07 19:00:00,2018-10-07 20:00:00,2018-10-07 22:00:00,2018-10-07 23:00:00,50.89
2018-10-07 20:00:00,2018-10-07 21:00:00,2018-10-07 23:00:00,2018-10-08 00:00:00,48.63
2018-10-07 21:00:00,2018-10-07 22:00:00,2018-10-08 00:00:00,2018-10-08 01:00:00,47.72
2018-10-07 22:00:00,2018-10-07 23:00:00,2018-10-08 01:00:00,2018-10-08 02:00:00,46.15
2018-10-07 23:00:00,2018-10-08 00:00:00,2018-10-08 02:00:00,2018-10-08 03:00:00,44.16
2018-10-08 00:00:00,2018-10-08 01:00:00,2018-10-08 03:00:00,2018-10-08 04:00:00,42.94
2018-10-08 01:00:00,2018-10-08 02:00:00,2018-10-08 04:00:00,2018-10-08 05:00:00,41.82
2018-10-08 02:00:00,2018-10-08 03:00:00,2018-10-08 05:00:00,2018-10-08 06:00:00,41.79
2018-10-08 03:00:00,2018-10-08 04:00:00,2018-10-08 06:00:00,2018-10-08 07:00:00,44.2
2018-10-08 04:00:00,2018-10-08 05:00:00,2018-10-08 07:00:00,2018-10-08 08:00:00,50.83
2018-10-08 05:00:00,2018-10-08 06:00:00,2018-10-08 08:00:00,2018-10-08 09:00:00,49.69
2018-10-08 06:00:00,2018-10-08 07:00:00,2018-10-08 09:00:00,2018-10-08 10:00:00,51.92
2018-10-08 07:00:00,2018-10-08 08:00:00,2018-10-08 10:00:00,2018-10-08 11:00:00,49.72
2018-10-08 08:00:00,2018-10-08 09:00:00,2018-10-08 11:00:00,2018-10-08 12:00:00,49.66
2018-10-08 09:00:00,2018-10-08 10:00:00,2018-10-08 12:00:00,2018-10-08 13:00:00,48.99
2018-10-08 10:00:00,2018-10-08 11:00:00,2018-10-08 13:00:00,2018-10-08 14:00:00,49.0
2018-10-08 11:00:00,2018-10-08 12:00:00,2018-10-08 14:00:00,2018-10-08 15:00:00,48.76
2018-10-08 12:00:00,2018-10-08 13:00:00,2018-10-08 15:00:00,2018-10-08 16:00:00,48.82
2018-10-08 13:00:00,2018-10-08 14:00:00,2018-10-08 16:00:00,2018-10-08 17:00:00,48.67
2018-10-08 14:00:00,2018-10-08 15:00:00,2018-10-08 17:00:00,2018-10-08 18:00:00,48.56
2018-10-08 15:00:00,2018-10-08 16:00:00,2018-10-08 18:00:00,2018-10-08 19:00:00,48.43
2018-10-08 16:00:00,2018-10-08 17:00:00,2018-10-08 19:00:00,2018-10-08 20:00:00,49.87
2018-10-08 17:00:00,2018-10-08 18:00:00,2018-10-08 20:00:00,2018-10-08 21:00:00,49.99
2018-10-08 18:00:00,2018-10-08 19:00:00,2018-10-08 21:00:00,2018-10-08 22:00:00,48.08
2018-10-08 19:00:00,2018-10-08 20:00:00,2018-10-08 22:00:00,2018-10-08 23:00:00,44.59
2018-10-08 20:00:00,2018-10-08 21:00:00,2018-10-08 23:00:00,2018-10-09 00:00:00,41.44
2018-10-08 21:00:00,2018-10-08 22:00:00,2018-10-09 00:00:00,2018-10-09 01:00:00,32.53
2018-10-08 22:00:00,2018-10-08 23:00:00,2018-10-09 01:00:00,2018-10-09 02:00:00,31.53
2018-10-08 23:00:00,2018-10-09 00:00:00,2018-10-09 02:00:00,2018-10-09 03:00:00,29.95
2018-10-09 00:00:00,2018-10-09 01:00:00,2018-10-09 03:00:00,2018-10-09 04:00:00,29.95
2018-10-09 01:00:00,2018-10-09 02:00:00,2018-10-09 04:00:00,2018-10-09 05:00:00,29.95
2018-10-09 02:00:00,2018-10-09 03:00:00,2018-10-09 05:00:00,2018-10-09 06:00:00,32.0
2018-10-09 03:00:00,2018-10-09 04:00:00,2018-10-09 06:00:00,2018-10-09 07:00:00,33.0
2018-10-09 04:00:00,2018-10-09 05:00:00,2018-10-09 07:00:00,2018-10-09 08:00:00,39.0
2018-10-09 05:00:00,2018-10-09 06:00:00,2018-10-09 08:00:00,2018-10-09 09:00:00,40.99
2018-10-09 06:00:00,2018-10-09 07:00:00,2018-10-09 09:00:00,2018-10-09 10:00:00,41.1
2018-10-09 07:00:00,2018-10-09 08:00:00,2018-10-09 10:00:00,2018-10-09 11:00:00,41.5
2018-10-09 08:00:00,2018-10-09 09:00:00,2018-10-09 11:00:00,2018-10-09 12:00:00,41.0
2018-10-09 09:00:00,2018-10-09 10:00:00,2018-10-09 12:00:00,2018-10-09 13:00:00,41.0
2018-10-09 10:00:00,2018-10-09 11:00:00,2018-10-09 13:00:00,2018-10-09 14:00:00,39.41
2018-10-09 11:00:00,2018-10-09 12:00:00,2018-10-09 14:00:00,2018-10-09 15:00:00,39.41
2018-10-09 12:00:00,2018-10-09 13:00:00,2018-10-09 15:00:00,2018-10-09 16:00:00,39.41
2018-10-09 13:00:00,2018-10-09 14:00:00,2018-10-09 16:00:00,2018-10-09 17:00:00,44.14
2018-10-09 14:00:00,2018-10-09 15:00:00,2018-10-09 17:00:00,2018-10-09 18:00:00,42.57
2018-10-09 15:00:00,2018-10-09 16:00:00,2018-10-09 18:00:00,2018-10-09 19:00:00,43.09
2018-10-09 16:00:00,2018-10-09 17:00:00,2018-10-09 19:00:00,2018-10-09 20:00:00,43.0
2018-10-09 17:00:00,2018-10-09 18:00:00,2018-10-09 20:00:00,2018-10-09 21:00:00,45.19
2018-10-09 18:00:00,2018-10-09 19:00:00,2018-10-09 21:00:00,2018-10-09 22:00:00,39.9
2018-10-09 19:00:00,2018-10-09 20:00:00,2018-10-09 22:00:00,2018-10-09 23:00:00,35.73
2018-10-09 20:00:00,2018-10-09 21:00:00,2018-10-09 23:00:00,2018-10-10 00:00:00,32.0
2018-10-09 21:00:00,2018-10-09 22:00:00,2018-10-10 00:00:00,2018-10-10 01:00:00,29.95
2018-10-09 22:00:00,2018-10-09 23:00:00,2018-10-10 01:00:00,2018-10-10 02:00:00,33.0
2018-10-09 23:00:00,2018-10-10 00:00:00,2018-10-10 02:00:00,2018-10-10 03:00:00,32.67
2018-10-10 00:00:00,2018-10-10 01:00:00,2018-10-10 03:00:00,2018-10-10 04:00:00,32.15
2018-10-10 01:00:00,2018-10-10 02:00:00,2018-10-10 04:00:00,2018-10-10 05:00:00,32.15
2018-10-10 02:00:00,2018-10-10 03:00:00,2018-10-10 05:00:00,2018-10-10 06:00:00,36.89
2018-10-10 03:00:00,2018-10-10 04:00:00,2018-10-10 06:00:00,2018-10-10 07:00:00,36.89
2018-10-10 04:00:00,2018-10-10 05:00:00,2018-10-10 07:00:00,2018-10-10 08:00:00,40.05
2018-10-10 05:00:00,2018-10-10 06:00:00,2018-10-10 08:00:00,2018-10-10 09:00:00,50.09
2018-10-10 06:00:00,2018-10-10 07:00:00,2018-10-10 09:00:00,2018-10-10 10:00:00,42.4
2018-10-10 07:00:00,2018-10-10 08:00:00,2018-10-10 10:00:00,2018-10-10 11:00:00,42.4
2018-10-10 08:00:00,2018-10-10 09:00:00,2018-10-10 11:00:00,2018-10-10 12:00:00,44.8
2018-10-10 09:00:00,2018-10-10 10:00:00,2018-10-10 12:00:00,2018-10-10 13:00:00,46.38
2018-10-10 10:00:00,2018-10-10 11:00:00,2018-10-10 13:00:00,2018-10-10 14:00:00,47.3
2018-10-10 11:00:00,2018-10-10 12:00:00,2018-10-10 14:00:00,2018-10-10 15:00:00,47.0
2018-10-10 12:00:00,2018-10-10 13:00:00,2018-10-10 15:00:00,2018-10-10 16:00:00,47.0
2018-10-10 13:00:00,2018-10-10 14:00:00,2018-10-10 16:00:00,2018-10-10 17:00:00,53.68
2018-10-10 14:00:00,2018-10-10 15:00:00,2018-10-10 17:00:00,2018-10-10 18:00:00,54.32
2018-10-10 15:00:00,2018-10-10 16:00:00,2018-10-10 18:00:00,2018-10-10 19:00:00,51.0
2018-10-10 16:00:00,2018-10-10 17:00:00,2018-10-10 19:00:00,2018-10-10 20:00:00,51.0
2018-10-10 17:00:00,2018-10-10 18:00:00,2018-10-10 20:00:00,2018-10-10 21:00:00,57.67
2018-10-10 18:00:00,2018-10-10 19:00:00,2018-10-10 21:00:00,2018-10-10 22:00:00,44.0
2018-10-10 19:00:00,2018-10-10 20:00:00,2018-10-10 22:00:00,2018-10-10 23:00:00,43.2
2018-10-10 20:00:00,2018-10-10 21:00:00,2018-10-10 23:00:00,2018-10-11 00:00:00,46.74
2018-10-10 21:00:00,2018-10-10 22:00:00,2018-10-11 00:00:00,2018-10-11 01:00:00,42.1
2018-10-10 22:00:00,2018-10-10 23:00:00,2018-10-11 01:00:00,2018-10-11 02:00:00,35.01
2018-10-10 23:00:00,2018-10-11 00:00:00,2018-10-11 02:00:00,2018-10-11 03:00:00,31.71
2018-10-11 00:00:00,2018-10-11 01:00:00,2018-10-11 03:00:00,2018-10-11 04:00:00,29.97
2018-10-11 01:00:00,2018-10-11 02:00:00,2018-10-11 04:00:00,2018-10-11 05:00:00,30.91
2018-10-11 02:00:00,2018-10-11 03:00:00,2018-10-11 05:00:00,2018-10-11 06:00:00,34.98
2018-10-11 03:00:00,2018-10-11 04:00:00,2018-10-11 06:00:00,2018-10-11 07:00:00,44.08
2018-10-11 04:00:00,2018-10-11 05:00:00,2018-10-11 07:00:00,2018-10-11 08:00:00,53.53
2018-10-11 05:00:00,2018-10-11 06:00:00,2018-10-11 08:00:00,2018-10-11 09:00:00,52.0
2018-10-11 06:00:00,2018-10-11 07:00:00,2018-10-11 09:00:00,2018-10-11 10:00:00,54.9
2018-10-11 07:00:00,2018-10-11 08:00:00,2018-10-11 10:00:00,2018-10-11 11:00:00,54.94
2018-10-11 08:00:00,2018-10-11 09:00:00,2018-10-11 11:00:00,2018-10-11 12:00:00,56.48
2018-10-11 09:00:00,2018-10-11 10:00:00,2018-10-11 12:00:00,2018-10-11 13:00:00,56.51
2018-10-11 10:00:00,2018-10-11 11:00:00,2018-10-11 13:00:00,2018-10-11 14:00:00,55.73
2018-10-11 11:00:00,2018-10-11 12:00:00,2018-10-11 14:00:00,2018-10-11 15:00:00,55.1
2018-10-11 12:00:00,2018-10-11 13:00:00,2018-10-11 15:00:00,2018-10-11 16:00:00,55.84
2018-10-11 13:00:00,2018-10-11 14:00:00,2018-10-11 16:00:00,2018-10-11 17:00:00,54.92
